,id,original_title,popularity,vote_average,vote_count
6532,454293,Night School,22.037,6.162,1558
6533,13532,Fanboys,16.553,6.162,768
6534,11931,In Her Shoes,12.9,6.2,1126
6535,11353,Bowfinger,28.425,6.162,767
6536,1809,The Rules of Attraction,15.506,6.162,499
6537,804150,Cocaine Bear,93.404,6.163,1586
6538,490445,Larguées,9.567,6.2,313
6539,47533,Scooby-Doo! Curse of the Lake Monster,27.377,6.161,476
6540,11860,Sabrina,27.975,6.161,560
6541,11234,The Omega Man,26.455,6.161,491
6542,11169,Spartan,14.81,6.161,333
6543,10425,The Death and Life of Bobby Z,15.241,6.161,344
6544,2269,Дневной дозор,15.483,6.161,480
6545,219572,警察故事2013,22.499,6.16,325
6546,77930,Magic Mike,19.853,6.16,2797
6547,35552,Les Aventures extraordinaires d'Adèle Blanc-Sec,26.33,6.16,1194
6548,19457,The Yards,15.79,6.16,396
6549,10070,Feast,16.805,6.2,483
6550,611213,The Prom,13.085,6.2,636
6551,531509,Otherhood,14.517,6.159,429
6552,13499,"Yours, Mine & Ours",17.117,6.159,779
6553,819876,Crimes of the Future,22.122,6.158,895
6554,41479,The Joneses,13.562,6.158,542
6555,14444,The Rugrats Movie,28.885,6.158,522
6556,10972,Session 9,14.14,6.158,829
6557,9725,Friday the 13th Part 2,29.719,6.158,1497
6558,576004,Porno,22.017,6.157,313
6559,157825,White Bird in a Blizzard,13.809,6.157,686
6560,81390,A Lonely Place to Die,16.25,6.157,531
6561,19004,The Land Before Time III: The Time of the Great Giving,14.334,6.157,359
6562,582596,The Wrong Missy,23.149,6.156,1091
6563,182127,葉問：終極一戰,3.478,6.156,353
6564,61717,Wendy Wu: Homecoming Warrior,15.551,6.156,404
6565,20235,Belle's Magical World,25.812,6.156,430
6566,652004,The Wolf of Snow Hollow,14.923,6.2,349
6567,487680,The Kitchen,21.392,6.154,622
6568,59962,This Means War,27.926,6.154,3181
6569,15417,Every Which Way but Loose,22.868,6.154,407
6570,13455,Push,21.841,6.154,2136
6571,698,Moonraker,42.55,6.154,1795
6572,400106,Bright,25.521,6.152,5336
6573,87496,The Company You Keep,12.626,6.153,646
6574,64686,47 Ronin,26.032,6.153,3578
6575,4477,The Devil's Own,18.481,6.153,1088
6576,77944,La peggior settimana della mia vita,8.847,6.152,427
6577,9545,Sniper,23.002,6.152,376
6578,509585,7500,19.251,6.2,744
6579,225565,That Awkward Moment,16.402,6.151,2532
6580,59968,Our Idiot Brother,10.844,6.151,888
6581,8688,Snake Eyes,23.232,6.2,1220
6582,506072,Prospect,18.196,6.15,739
6583,333381,Return to Sender,22.191,6.2,1147
6584,326285,American Pastoral,16.906,6.15,644
6585,319341,Papa ou maman,11.774,6.15,991
6586,12253,Biker Boyz,17.988,6.2,323
6587,11557,St. Elmo's Fire,18.508,6.15,476
6588,9889,Shallow Hal,30.942,6.15,2703
6589,9642,Astérix et les Vikings,14.987,6.149,648
6590,860623,Last Man Down,40.037,6.148,612
6591,609972,Paranormal Activity: Next of Kin,30.991,6.148,589
6592,399796,Life of the Party,22.276,6.1,937
6593,272548,Moonwalkers,10.988,6.148,342
6594,218784,Freaks of Nature,18.28,6.148,502
6595,464737,The End? L'inferno fuori,13.175,6.147,363
6596,399031,Happy End,14.354,6.147,358
6597,279690,He Never Died,18.601,6.147,435
6598,287903,Krampus,48.056,6.146,1916
6599,14709,Varsity Blues,13.4,6.156,378
6600,13190,Dead Space: Downfall,11.1,6.146,311
6601,9257,S.W.A.T.,37.38,6.146,2324
6602,72545,Journey 2: The Mysterious Island,62.432,6.145,3986
6603,58431,Pride and Prejudice and Zombies,33.835,6.145,2042
6604,38543,Ironclad,14.877,6.145,676
6605,6076,Keinohrhasen,11.906,6.145,344
6606,296,Terminator 3: Rise of the Machines,52.758,6.145,6161
6607,530382,In the Shadow of the Moon,18.694,6.144,1288
6608,532671,The Prodigy,19.117,6.143,911
6609,126277,American Mary,20.985,6.1,462
6610,15577,Crossing Over,20.166,6.143,333
6611,13387,Transporter 3,37.244,6.1,3132
6612,9506,Anger Management,33.106,6.143,2892
6613,8247,Jumper,35.833,6.143,5395
6614,6552,Idle Hands,26.158,6.143,597
6615,395990,Death Wish,32.409,6.142,2389
6616,12707,Orca,21.064,6.142,359
6617,9641,Cheaper by the Dozen 2,30.088,6.142,1867
6618,9541,Jersey Girl,14.224,6.142,951
6619,69668,Dream House,14.532,6.141,1280
6620,21845,Rookie of the Year,18.192,6.14,314
6621,13927,Tin Toy,11.491,6.141,414
6622,8978,Assault on Precinct 13,15.774,6.141,994
6623,7484,Open Season,24.544,6.14,2553
6624,382593,Papa ou maman 2,10.0,6.139,563
6625,340102,The New Mutants,34.229,6.139,3146
6626,301875,Equals,24.824,6.139,1305
6627,284296,Top Five,13.72,6.139,429
6628,47971,xXx: Return of Xander Cage,83.722,6.139,8578
6629,15413,Don't Tell Mom the Babysitter's Dead,12.616,6.139,392
6630,12538,Senseless,18.05,6.139,328
6631,10202,Bedtime Stories,33.881,6.1,2655
6632,8916,Antz,41.796,6.139,4163
6633,667216,Infinity Pool,47.441,6.138,471
6634,576156,The Lovebirds,11.285,6.1,635
6635,454294,The Kid Who Would Be King,23.146,6.138,680
6636,218836,Planes: Fire & Rescue,47.397,6.143,785
6637,49520,The Change-Up,26.033,6.138,2576
6638,10589,After the Sunset,21.431,6.138,699
6639,109443,Anchorman 2: The Legend Continues,20.645,6.137,2380
6640,11699,Bad Lieutenant: Port of Call - New Orleans,29.127,6.137,1027
6641,1852,World Trade Center,20.143,6.137,1550
6642,347126,God's Not Dead 2,20.313,6.136,376
6643,299847,Confusi e felici,8.396,6.136,334
6644,286565,Paper Towns,22.968,6.136,4897
6645,13673,Christmas with the Kranks,40.272,6.136,1025
6646,7007,Rising Sun,21.495,6.136,678
6647,1688,Conquest of the Planet of the Apes,37.652,6.136,822
6648,516632,The Empty Man,18.559,6.135,675
6649,6963,The Weather Man,13.052,6.135,890
6650,507143,Candy Jar,15.025,6.1,469
6651,278774,Zapped,18.051,6.134,580
6652,115782,Jobs,17.72,6.134,2310
6653,8078,Alien Resurrection,37.939,6.134,4441
6654,197796,La Belle et la Bête,32.659,6.133,1933
6655,13969,First Daughter,19.726,6.133,826
6656,11892,Murder by Numbers,16.178,6.133,934
6657,152792,Devil's Knot,20.259,6.132,616
6658,18360,Night at the Museum: Battle of the Smithsonian,31.891,6.132,6469
6659,10468,28 Days,21.622,6.128,911
6660,9293,John Tucker Must Die,22.029,6.132,1300
6661,6341,Blue Thunder,19.823,6.132,422
6662,446807,The Girl in the Spider's Web,30.752,6.1,1233
6663,268896,Pacific Rim: Uprising,60.58,6.131,4568
6664,12145,Fierce Creatures,11.538,6.131,313
6665,8592,Dick Tracy,19.434,6.131,858
6666,10065,The Amityville Horror,31.125,6.13,2046
6667,10345,K-9,26.667,6.129,883
6668,6038,Shanghai Knights,26.658,6.129,2093
6669,331,Jurassic Park III,1.912,6.128,6650
6670,417644,CHiPS,28.472,6.127,1201
6671,391714,On Chesil Beach,11.223,6.128,337
6672,921636,The Out-Laws,55.823,6.127,532
6673,593402,Tolo Tolo,10.983,6.127,1176
6674,291356,In a Valley of Violence,21.139,6.127,531
6675,23049,My Life in Ruins,13.061,6.127,378
6676,14819,Heavyweights,12.809,6.127,342
6677,23830,Last Night,16.493,6.1,709
6678,10407,Housesitter,14.83,6.1,394
6679,438347,Jour J,16.352,6.125,448
6680,335796,Ouija: Origin of Evil,27.181,6.125,2315
6681,34806,The Back-Up Plan,15.512,6.125,1318
6682,20850,Ilsa: She Wolf of the SS,8.375,6.125,325
6683,4599,Raising Helen,18.19,6.125,626
6684,20187,The Eiger Sanction,26.488,6.126,344
6685,12157,Green Card,14.316,6.124,444
6686,10781,The Texas Chainsaw Massacre: The Beginning,35.69,6.124,1630
6687,8818,Evita,15.738,6.124,437
6688,427900,Home Again,20.518,6.123,1132
6689,369894,Wakefield,18.158,6.123,378
6690,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",25.424,6.123,602
6691,244264,Laggies,18.231,6.123,1078
6692,63493,The Ledge,14.579,6.123,317
6693,60803,The Suite Life Movie,15.496,6.123,490
6694,11286,The Cannonball Run,25.157,6.123,564
6695,2768,American Gigolo,25.194,6.123,566
6696,419479,The Babysitter,26.913,6.122,3353
6697,152748,Ain't Them Bodies Saints,14.677,6.122,394
6698,65086,The Woman in Black,18.97,6.122,3303
6699,14240,Maniac Cop,17.192,6.1,413
6700,10025,Just My Luck,21.311,6.122,1776
6701,5516,The Ladykillers,17.331,6.122,1472
6702,442062,Goosebumps 2: Haunted Halloween,35.35,6.121,1383
6703,831946,Interceptor,31.472,6.12,648
6704,437670,Fack ju Göhte 3,16.264,6.12,389
6705,109418,Grown Ups 2,67.314,6.12,3972
6706,80271,LOL,20.167,6.12,2562
6707,10945,Jumpin' Jack Flash,11.596,6.119,323
6708,111190,Adore,24.076,6.118,906
6709,955,Mission: Impossible II,45.964,6.118,6219
6710,97370,Under the Skin,22.488,6.117,3168
6711,12180,Star Wars: The Clone Wars,16.05,6.117,1853
6712,10093,The Return,10.741,6.1,602
6713,672582,The Deep House,37.912,6.116,882
6714,137094,Jack Ryan: Shadow Recruit,29.818,6.116,2689
6715,65759,Happy Feet Two,32.161,6.116,1479
6716,613080,Il primo Natale,10.09,6.115,466
6717,522016,The 355,38.167,6.115,880
6718,10013,Peggy Sue Got Married,14.927,6.115,494
6719,531309,Brightburn,35.26,6.115,2893
6720,274855,Geostorm,63.865,6.114,4482
6721,426814,The Domestics,14.698,6.113,407
6722,13973,Choke,11.92,6.113,358
6723,11351,Jeepers Creepers 2,45.634,6.113,1490
6724,1273,TMNT,31.343,6.113,1017
6725,208134,Jackass Presents: Bad Grandpa,14.415,6.112,1469
6726,10869,Herbie Rides Again,20.586,6.112,371
6727,9103,The Quest,19.743,6.112,636
6728,1656,The Legend of Zorro,36.844,6.112,2685
6729,700391,65,63.758,6.11,1815
6730,575417,On the Rocks,21.18,6.1,581
6731,408648,Batman and Harley Quinn,16.978,6.111,551
6732,173897,Resident Evil: The Final Chapter,2.218,6.111,2897
6733,70821,Cyberbully,9.367,6.111,455
6734,11983,Proof of Life,16.956,6.111,726
6735,11966,Short Circuit 2,20.896,6.111,531
6736,474764,The Lodge,24.243,6.11,1136
6737,254904,The November Man,25.788,6.11,1380
6738,13492,Frontière(s),14.287,6.1,662
6739,10796,The One,25.187,6.11,1445
6740,4967,Keeping the Faith,10.139,6.11,566
6741,518158,Leprechaun Returns,22.357,6.109,532
6742,471014,Wheelman,12.999,6.109,585
6743,455236,Accident Man,20.243,6.109,450
6744,283378,Fallen,22.623,6.111,1530
6745,13220,Splinter,14.626,6.109,635
6746,680593,The Dark and the Wicked,21.72,6.108,369
6747,419511,Mister Felicità,4.747,6.108,320
6748,258284,Every Secret Thing,13.494,6.108,306
6749,51588,Prom,12.021,6.11,431
6750,27022,The Sorcerer's Apprentice,36.649,6.107,4676
6751,17927,Fired Up!,26.114,6.107,581
6752,11323,The Informant!,16.412,6.107,801
6753,9730,Friday the 13th: The Final Chapter,30.0,6.107,1188
6754,4965,Impostor,18.866,6.107,387
6755,457262,Rip Tide,12.738,6.106,442
6756,424121,Apostle,16.732,6.1,1321
6757,10832,Ils,13.63,6.106,484
6758,10606,The Philadelphia Experiment,14.235,6.106,344
6759,1613,The 51st State,14.366,6.106,554
6760,127867,The Brass Teapot,15.269,6.1,440
6761,262504,Allegiant,46.461,6.104,6266
6762,198287,After the Dark,14.636,6.1,633
6763,192132,Palo Alto,17.451,6.104,815
6764,11415,House,24.419,6.11,494
6765,9955,Blades of Glory,26.221,6.104,1635
6766,8067,A Life Less Ordinary,10.118,6.104,405
6767,258363,Desierto,11.139,6.103,330
6768,146229,Kristy,13.181,6.103,363
6769,641501,Comment je suis devenu super-héros,19.206,6.1,461
6770,331313,Keeping Up with the Joneses,15.946,6.102,1888
6771,13595,Airheads,15.673,6.1,659
6772,10185,The Midnight Meat Train,22.407,6.102,1015
6773,7342,Carrie,32.28,6.104,438
6774,708577,Come un gatto in tangenziale - Ritorno a Coccia di Morto,9.347,6.101,312
6775,419704,Ad Astra,18.466,6.101,6201
6776,14362,Out for Justice,26.924,6.101,395
6777,14128,Cinderella II: Dreams Come True,55.999,6.101,1344
6778,10489,Cujo,33.665,6.101,914
6779,10395,Wolf,17.395,6.101,828
6780,296360,Love & Friendship,10.978,6.1,512
6781,19959,Surrogates,33.901,6.1,2941
6782,10003,The Saint,22.05,6.1,1033
6783,7303,Maid in Manhattan,22.377,6.102,1763
6784,10665,The Strangers,22.471,6.1,2222
6785,10068,Nine 1/2 Weeks,26.281,6.102,899
6786,1249,Hollywoodland,15.362,6.098,361
6787,451184,Wasp Network,17.825,6.1,341
6788,1644,The Vanishing,16.128,6.097,449
6789,1620,Hitman,36.666,6.097,3053
6790,184345,A Haunted House 2,57.739,6.096,1302
6791,121936,Un Bonheur n'arrive jamais seul,12.016,6.096,407
6792,60672,Les Rivières pourpres 2 : Les Anges de l'apocalypse,19.714,6.096,650
6793,48171,The Rite,20.646,6.094,1949
6794,7520,Cocktail,25.723,6.096,1324
6795,7288,Duplex,11.205,6.096,1572
6796,567970,Lost Girls,11.696,6.095,654
6797,141052,Justice League,72.282,6.094,12339
6798,84204,Grabbers,17.592,6.1,411
6799,55779,Final Destination 5,46.738,6.095,3136
6800,10516,Le Gendarme et les Extra-terrestres,10.945,6.095,560
6801,190955,Blood Ties,15.098,6.094,432
6802,126889,Alien: Covenant,84.314,6.094,7915
6803,84348,V/H/S,23.938,6.094,1391
6804,41664,Fantozzi va in pensione,6.812,6.094,356
6805,27621,The Cheetah Girls: One World,14.092,6.094,314
6806,317744,Careful What You Wish For,21.343,6.093,366
6807,157834,The Zero Theorem,14.401,6.093,1109
6808,37786,Sex and the City 2,22.731,6.093,1531
6809,14013,BASEketball,17.092,6.093,520
6810,9594,Double Impact,37.885,6.093,954
6811,410199,ARQ,14.628,6.092,1087
6812,339846,Baywatch,68.388,6.092,7598
6813,336004,Heist,18.888,6.092,858
6814,295151,Let It Snow,18.989,6.092,1092
6815,283601,Galveston,19.173,6.092,467
6816,53182,300: Rise of an Empire,58.633,6.091,6108
6817,21788,Les Enfants de Timpelbach,8.649,6.092,357
6818,10720,Down with Love,13.053,6.092,658
6819,10153,Sphere,31.783,6.094,1481
6820,9029,What Happens in Vegas,23.839,6.092,2854
6821,569814,Rebelles,10.408,6.09,307
6822,21972,Like Mike,20.728,6.09,463
6823,8873,Wayne's World 2,19.823,6.09,946
6824,526896,Morbius,71.839,6.089,3763
6825,261392,American Ultra,21.887,6.089,2623
6826,486070,Benedetta follia,7.045,6.088,371
6827,408439,Hounds of Love,11.856,6.088,314
6828,134411,Snitch,24.959,6.088,2236
6829,57201,The Lone Ranger,31.164,6.088,5561
6830,51447,Potiche,10.835,6.1,336
6831,33909,Wall Street: Money Never Sleeps,20.387,6.1,1407
6832,72358,A Thousand Words,22.077,6.087,1235
6833,37861,Valhalla Rising,16.72,6.084,1120
6834,13282,Death Race 2000,16.272,6.087,424
6835,615677,We Can Be Heroes,43.645,6.086,714
6836,296100,The Night Before,17.425,6.086,1570
6837,170354,Il principe abusivo,8.457,6.085,626
6838,44603,Hereafter,29.486,6.086,1533
6839,35056,Date Night,24.69,6.085,2664
6840,2057,Original Sin,39.217,6.1,748
6841,593395,Diabolik,26.516,6.1,526
6842,492355,Io c'è,8.073,6.083,325
6843,398920,Il a déjà tes yeux,11.127,6.083,486
6844,49013,Cars 2,98.951,6.083,7195
6845,9610,Conan the Destroyer,40.492,6.1,1362
6846,280002,The Remaining,49.765,6.082,365
6847,262841,Monster Trucks,26.948,6.082,785
6848,9286,Final Destination 3,48.293,6.082,3566
6849,4970,Gothika,23.224,6.082,2128
6850,421658,Final Score,18.779,6.081,472
6851,13944,Passengers,18.715,6.081,836
6852,13186,Wrong Turn 2: Dead End,58.266,6.081,1263
6853,8989,Harry and the Hendersons,13.711,6.081,628
6854,664574,Silent Night,17.251,6.1,392
6855,451955,L'Amant double,23.636,6.08,492
6856,339792,David Brent: Life on the Road,10.009,6.08,337
6857,278154,Ice Age: Collision Course,59.331,6.08,4212
6858,272692,The Possession of Michael King,16.11,6.08,362
6859,11228,Daylight,19.315,6.08,1412
6860,8409,A Man Apart,26.169,6.08,817
6861,4806,Runaway Bride,22.981,6.1,1838
6862,354110,Forsaken,11.798,6.1,314
6863,70577,Faces in the Crowd,13.827,6.082,457
6864,9395,Above the Law,21.784,6.078,613
6865,2665,Airplane II: The Sequel,23.441,6.075,988
6866,519106,En liberté !,9.864,6.077,421
6867,417643,In Darkness,20.19,6.077,445
6868,345922,Fist Fight,17.539,6.077,1177
6869,17182,Eye for an Eye,16.085,6.077,317
6870,14043,Nancy Drew,17.683,6.077,482
6871,10623,Cradle 2 the Grave,22.538,6.077,840
6872,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25.075,6.077,1018
6873,404733,Overdrive,20.105,6.076,874
6874,64807,Grudge Match,15.06,6.076,1192
6875,50204,Burke & Hare,9.401,6.075,431
6876,301502,Blonde,37.311,6.1,1179
6877,166271,Haunter,16.005,6.074,517
6878,59108,Tower Heist,26.389,6.074,2744
6879,13975,In the Electric Mist,19.765,6.074,385
6880,664469,Amsterdam,33.218,6.073,1206
6881,611605,1BR,15.039,6.073,389
6882,39210,Somewhere,15.722,6.1,675
6883,28211,Chloe,26.039,6.073,1588
6884,458305,Vivarium,32.971,6.072,1832
6885,426543,The Nutcracker and the Four Realms,32.94,6.072,2004
6886,395814,Rememory,10.889,6.072,394
6887,10833,Heartbreakers,25.505,6.072,830
6888,192102,3 Days to Kill,34.52,6.071,2016
6889,77951,Walking with Dinosaurs,27.355,6.071,438
6890,25769,Carriers,39.302,6.071,1304
6891,951,Kindergarten Cop,13.31,6.071,2286
6892,928381,Sans répit,23.897,6.07,341
6893,253235,And So It Goes,13.66,6.07,427
6894,10442,So I Married an Axe Murderer,13.162,6.07,377
6895,11707,Tightrope,13.458,6.069,303
6896,10173,Marked for Death,20.146,6.069,473
6897,800345,카터,46.194,6.068,317
6898,76544,Man of Tai Chi,18.915,6.068,836
6899,12526,Bug,11.99,6.068,488
6900,12526,Bug,11.99,6.068,488
6901,12122,Village of the Damned,18.375,6.068,749
6902,1738,Next,55.982,6.067,2756
6903,605804,The Wretched,14.306,6.067,568
6904,183836,Les Gamins,8.311,6.067,511
6905,595148,Irresistible,20.865,6.066,388
6906,342521,Keanu,21.2,6.066,976
6907,44040,Devil,33.124,6.066,2678
6908,38073,Going the Distance,21.35,6.066,687
6909,36670,Never Say Never Again,27.491,6.065,1306
6910,11419,Vegas Vacation,19.825,6.066,572
6911,9415,Murder at 1600,16.929,6.066,486
6912,316023,Mike and Dave Need Wedding Dates,28.295,6.065,2358
6913,315837,Ghost in the Shell,34.075,6.1,7631
6914,10562,Under Suspicion,14.919,6.065,413
6915,6217,Cat People,19.424,6.1,456
6916,9397,Evolution,34.117,6.064,2049
6917,643586,Willy's Wonderland,39.04,6.064,840
6918,308453,The Bronze,12.671,6.066,348
6919,88751,Journey to the Center of the Earth,35.811,6.063,4510
6920,127521,6 Bullets,26.081,6.062,305
6921,10199,The Tale of Despereaux,29.62,6.1,841
6922,706510,Desperados,12.271,6.061,458
6923,5852,Angel Eyes,12.99,6.1,391
6924,461928,Anna and the Apocalypse,12.621,6.1,323
6925,290999,Wyrmwood: Road of the Dead,12.313,6.06,402
6926,16342,The Children,10.686,6.06,349
6927,11979,Queen of the Damned,20.901,6.06,963
6928,9637,Scooby-Doo,59.75,6.06,4124
6929,9298,Ali G Indahouse,16.93,6.06,1259
6930,8130,Desperately Seeking Susan,11.17,6.06,389
6931,6520,First Knight,22.914,6.06,1091
6932,335988,Transformers: The Last Knight,58.992,6.059,5783
6933,228165,The SpongeBob Movie: Sponge Out of Water,53.143,6.1,2195
6934,207932,Inferno,41.527,6.059,5941
6935,434203,Newness,14.649,6.1,575
6936,10396,Tequila Sunrise,18.866,6.1,455
6937,48572,Red State,16.129,6.057,873
6938,15648,The Perfect Man,14.02,6.057,745
6939,11428,Sleepwalkers,15.57,6.057,477
6940,9874,Cobra,37.028,6.057,1583
6941,106021,Erased,28.44,6.056,677
6942,10022,The Pacifier,31.341,6.056,2872
6943,598133,The F**k-It List,15.452,6.055,463
6944,12088,Fortress,12.368,6.056,594
6945,523936,Méandre,24.695,6.054,364
6946,64689,Killing Them Softly,16.804,6.054,1995
6947,30974,Vertige,13.969,6.1,388
6948,10157,Police Academy 2: Their First Assignment,31.116,6.054,1409
6949,9910,Two for the Money,13.471,6.054,570
6950,295830,進撃の巨人 ATTACK ON TITAN,38.692,6.1,692
6951,701175,El practicante,33.888,6.051,584
6952,578908,Bad Trip,15.752,6.051,474
6953,10663,The Waterboy,29.821,6.053,1665
6954,4961,Mimic,15.892,6.051,995
6955,800497,Werewolves Within,23.661,6.05,448
6956,62213,Dark Shadows,30.63,6.05,6815
6957,15092,Crank: High Voltage,34.673,6.0,2624
6958,9946,End of Days,31.294,6.05,1699
6959,76640,The Last Stand,27.917,6.049,2620
6960,76640,The Last Stand,27.917,6.049,2620
6961,11052,Yu-Gi-Oh! The Movie,30.59,6.049,308
6962,14400,Largo Winch,10.937,6.048,486
6963,13937,Raising Cain,14.86,6.048,312
